a,Galatasaray,,,,,,,Besiktas,,,,,,,Fenerbahce,,,,,,,Trabzonspor,,,,,,,Instanbul Basaksehir,,,,,,,Sivasspor,,,,,,,Antalyaspor,,,,,,,Olympiacos,,,,,,,PAOK,,,,,,,AEK,,,,,,,Aris Thessaloniki,,,,,,,Panathinaikos,,,,,,,APOEL,,,,,,,
a,Fernando Muslera,GOL,36,81,Uruguay,wiki/21016.png,,Alex Teixeira,ATA ATA,32,81,Brazil,wiki/32901.png,,Luiz Gustavo,VOL ZAG,34,80,Brazil,wiki/32959.png,,E. Višća,PD MD,31,81,Bosnia,/205/678/22_60.png,,Pizzi,MC MD MEI,31,79,Portugal,/197/965/22_60.png,,F. Fajr,MC VOL MEI,32,76,Morocco,/205/083/22_60.png,,Fernando,VOL MC,29,77,Brazil,/202/642/22_60.png,,Kostas Manolas,ZAG,31,82,Greece,wiki/42858.png,,A. Živković,PD PE MD,24,77,Serbia,/220/746/22_60.png,,G. Krychowiak,VOL MC,31,80,Poland,/197/242/22_60.png,,Jakub Brabec,ZAG,29,77,Czech Republic,wiki/54698.png,,S. Palacios,PD PE,29,76,Argentina,/212/715/22_60.png,,Simone Scuffet,GOL,26,76,Italy,wiki/71746.png,,
a,Patrick van Aanholt,MD LE ZAG,31,80,Netherlands,wiki/41052.png,,Josef Souza,MC MD,33,80,Brazil,wiki/33372.jpg,,Attila Szalai,LE LE,24,79,Hungary,wiki/101401.png,,M. Hamšík,MC VOL MEI,33,80,Slovakia,/171/877/22_60.png,,S. Okaka,ATA,31,76,Italy,/178/091/22_60.png,,M. Gradel,ME PE,33,76,Ivory Coast,/182/945/22_60.png,,Luiz Adriano,ATA ATA,34,76,Brazil,/180/826/22_60.png,,Tomas Vaclik,GOL,33,80,Czech Republic,wiki/48557.png,,J. Kurtić,MC MEI,32,76,Slovenia,/202/061/22_60.png,,P. Mantalos,MEI ME,29,77,Greece,/208/224/22_60.png,,Badou Ndiaye,MC MEI MD,31,75,Senegal,wiki/56434.png,,Rubén Pérez,VOL MC,32,75,Spain,/190/156/22_60.png,,Jose Crespo,ZAG,35,76,Spain,wiki/8947.jpg,,
a,Teixeira Marcao,ZAG,26,79,Brazil,wiki/86990.png,,Romain Saïss,VOL ZAG,32,80,Morocco,wiki/58565.png,,Marcel Tisserand,LD,29,79,Democratic Republic Congo,wiki/68123.png,,U. Çakır,GOL,25,80,Turkey,/226/300/22_60.png,,Júnior Caiçara,LD,32,75,Brazil,/192/427/22_60.png,,A. Oğuz,LD LD,28,72,Turkey,/225/555/22_60.png,,A. Poli,VOL MC,31,75,Italy,/185/174/22_60.png,,Yann M'Vila,MD MC ZAG,31,80,France,wiki/41473.png,,S. Ingason,ZAG,27,75,Iceland,/221/422/22_60.png,,N. Amrabat,PD PE MEI,34,76,Morocco,/183/108/22_60.png,,Juan Iturbe,PE ATA,29,75,Paraguay,wiki/43316.png,,S. Dioudis,GOL,28,74,Greece,/207/683/22_60.png,,Lucas Souza,MC MD,31,74,Brazil,wiki/70501.png,,
a,Omar Elabdellaoui,MD LD ZAG,30,79,Norway,wiki/50021.png,,Rachid Ghezzal,ATA ATA,30,79,Algeria,wiki/51905.png,,Ozan Tufan,MD MC MEI LD,27,79,Turkey,wiki/58779.png,,A. Nwakaeme,PE,32,79,Nigeria,/241/771/22_60.png,,Trezeguet,ME PE MD,26,75,Egypt,/226/078/22_60.png,,H. Arslan,MC VOL,32,72,Turkey,/223/313/22_60.png,,A. Mehmedi,MEI ATA PE,30,73,Switzerland,/188/770/22_60.png,,Kenny Lala,MD LD LE,30,80,France,wiki/50301.png,,S. Schwab,MC VOL,30,75,Austria,/204/688/22_60.png,,L. García,PD,23,76,Trinidad and Tobago,/229/153/22_60.png,,Mateo Garcia,PE ATA,25,75,Argentina,wiki/77522.png,,Carlitos,ATA MEI,31,73,Spain,/239/212/22_60.png,,Issam Chebake,MD LD ZAG,32,74,Morocco,wiki/74639.png,,
a,Bafetimbi Gomis,ATA,36,79,France,wiki/5610.png,,Valentin Rosier,MD LD ZAG,25,78,France,wiki/87141.png,,Mesut Özil,MEI,33,79,Germany,wiki/20377.png,,Vitor Hugo,ZAG,30,77,Brazil,/226/601/22_60.png,,N. Chadli,ME PE,31,75,Belgium,/200/529/22_60.png,,O. Kayode,ATA PD,28,71,Nigeria,/211/048/22_60.png,,A. Ndao,MD PD,24,72,Senegal,/257/821/22_60.png,,Kostas Fortounis,ATA ATA,29,80,Greece,wiki/46987.png,,A. Mitriță,PE,26,74,Romania,/229/804/22_60.png,,S. Zuber,PE,29,75,Switzerland,/190/059/22_60.png,,Aboubakar Kamara,ATA MEI,27,75,Mauritania,wiki/78454.png,,A. Brignoli,GOL,29,73,Italy,/210/358/22_60.png,,Tornike Okriashvili,MEI MC,30,74,Georgia,wiki/49922.png,,
a,Taylan Antalyali,MC MEI MD,27,77,Turkey,wiki/59197.png,,Georges-Kevin Nkoudou,PE ATA,27,78,Cameroon,wiki/68038.png,,Armindo Bruma,PE ATA,27,79,Portugal,wiki/59241.png,,A. Bakasetas,MEI MC,28,77,Greece,/208/250/22_60.png,,D. Türüç,ME MD MEI,28,73,Turkey,/215/531/22_60.png,,L. James,ATA,28,71,Nigeria,/207/507/22_60.png,,R. Boffin,GOL,33,71,Belgium,/178/283/22_60.png,,Mady Camara,MC MD,25,79,Guinea,wiki/93341.png,,Sidcley,LE,28,74,Brazil,/225/474/22_60.png,,S. Araujo,ATA,29,74,Argentina,/198/145/22_60.png,,Facundo Bertoglio,MEI,31,74,Argentina,wiki/39745.png,,Aitor,PD,25,73,Spain,/231/433/22_60.png,,Anton Maglica,ATA,30,74,Croatia,wiki/45038.png,,
a,Emre Akbaba,MEI MC,29,77,Turkey,wiki/71308.png,,Mert Gunok,GOL,33,77,Turkey,wiki/38861.png,,Irfan Kahveci,ATA ATA MC,26,79,Turkey,wiki/76916.png,,D. Toköz,MC VOL LD,25,75,Turkey,/223/717/22_60.png,,M. Tekdemir,VOL MC ZAG,33,73,Turkey,/182/670/22_60.png,,M. Yatabaré,ATA,35,70,Mali,/188/274/22_60.png,,Fredy,MC MEI VOL,31,71,Angola,/193/461/22_60.png,,Tiquinho Soares,ATA,31,79,Brazil,wiki/79486.png,,Douglas Augusto,MEI MC VOL,24,73,Brazil,/251/675/22_60.png,,André Simões,VOL MC,31,73,Portugal,/224/075/22_60.png,,Lumor Agbenyenu,MD LE ZAG,25,74,Ghana,wiki/85684.png,,Maurício,VOL MC,32,73,Brazil,/184/999/22_60.png,,Giorgi Kvilitaia,ATA,28,74,Georgia,wiki/73927.png,,
a,Emre Kilinc,MEI MD,27,77,Turkey,wiki/64225.png,,Ersin Destanoglu,GOL,21,77,Turkey,wiki/99330.png,,Diego Rossi,ATA MEI,24,79,Uruguay,wiki/82668.png,,Bruno Peres,LD LE,31,75,Brazil,/210/282/22_60.png,,S. Gürler,MD ME PD,29,73,Turkey,/196/318/22_60.png,,M. Konaté,ATA,28,70,Senegal,/211/321/22_60.png,,G. Blanco Leschuk,ATA,29,71,Argentina,/237/291/22_60.png,,Henry Onyekuru,PE ATA,25,79,Nigeria,wiki/88009.png,,Nélson Oliveira,ATA,29,73,Portugal,/189/303/22_60.png,,C. Stanković,GOL,28,73,Austria,/216/175/22_60.png,,Cheick Doukoure,MC MD,29,74,Ivory Coast,wiki/47152.png,,A. Chatzigiovanis,PD,24,72,Greece,/236/696/22_60.png,,Murtaz Daushvili,MC MD,33,73,Georgia,wiki/50410.png,,
a,Alexandru Cicaldau,MEI MC,24,77,Romania,wiki/86556.png,,Gedson Fernandes,MEI MC,23,77,Portugal,wiki/91328.png,,Enner Valencia,ATA MEI,32,79,Ecuador,wiki/48745.png,,A. Ömür,MEI PD MC,22,75,Turkey,/231/777/22_60.png,,S. Uçan,MC VOL MEI,27,73,Turkey,/216/814/22_60.png,,I. Cofie,VOL MC,29,70,Ghana,/198/908/22_60.png,,G. Vural,LE LE ME,33,70,Turkey,/186/651/22_60.png,,Ruben Semedo,ZAG,28,79,Portugal,wiki/69701.png,,D. Biseswar,PE MEI,33,73,Suriname,/178/090/22_60.png,,G. Tzavellas,ZAG,33,72,Greece,/199/060/22_60.png,,Leismann Fabiano,LD,30,74,Brazil,wiki/65789.png,,D. Kourbelis,VOL ZAG MC,27,72,Greece,/208/260/22_60.png,,Dieumerci Ndongala,ATA ATA,31,73,Democratic Republic Congo,wiki/52909.png,,
a,Mostafa Mohamed,ATA,24,77,Egypt,wiki/108177.png,,Souza Welinton,ZAG,33,76,Brazil,wiki/38790.png,,Altay Bayindir,GOL,24,78,Turkey,wiki/99957.png,,Djaniny,ATA PE PD,30,74,Cape Verde,/205/427/22_60.png,,D. Aleksić,MEI MC ME,30,72,Serbia,/190/593/22_60.png,,F. Ulvestad,MC VOL,29,70,Norway,/194/149/22_60.png,,V. Sarı,ZAG,32,70,Turkey,/194/077/22_60.png,,Youssef el Arabi,ATA,35,78,Morocco,wiki/42468.png,,A. Paschalakis,GOL,31,72,Greece,/240/493/22_60.png,,M. Tanković,PE PD ME,26,72,Sweden,/209/529/22_60.png,,Javier Matilla,MC MD,33,73,Spain,wiki/38681.png,,M. Gaćinović,MEI MC,26,72,Serbia,/230/564/22_60.png,,Facundo Zabala,MD LE ZAG,23,72,Argentina,wiki/110481.png,,
